id	Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
line209	GOTERM_BP_FAT	GO:0051241~negative regulation of multicellular organismal process	58	6.311207835	0.054326491	HIST4H4, NRP1, GPR161, WNT3A, ZNF675, ACVR1C, BTK, CDKN2A, HSF1, SEMA3G, IAPP, ROBO2, OLIG2, NR2F2, TWIST2, ANGPT4, MT3, GPR173, F11, SP100, APCS, GPR171, PRG2, ADIPOR1, CDK6, DGUOK, INHA, CDK5, PRKCD, CD84, ARRB2, SIX1, CNTN2, WNT9B, CAV3, OTUD5, USP2, SDHAF2, ITM2C, TRIB1, MEIS2, MEFV, FGA, KLKB1, MEG3, HLA-DRB4, HRG, THBS1, HPN, CIDEA, SOD1, TAX1BP1, HDAC5, CORO1C, ABCG5, SFRP1, AVPR1A, SYNGAP1	754	1017	16650	1.259360109	1	0.899913228	66.26834385
line210	GOTERM_BP_FAT	GO:0033006~regulation of mast cell activation involved in immune response	5	0.544069641	0.054720725	CD84, UNC13D, FGR, CD300A, VAMP2	754	32	16650	3.450348143	1	0.900095717	66.54087735
line211	GOTERM_BP_FAT	GO:0043304~regulation of mast cell degranulation	5	0.544069641	0.054720725	CD84, UNC13D, FGR, CD300A, VAMP2	754	32	16650	3.450348143	1	0.900095717	66.54087735
line212	GOTERM_BP_FAT	GO:0045907~positive regulation of vasoconstriction	5	0.544069641	0.054720725	CAV1, FGA, AVPR1A, DBH, PTAFR	754	32	16650	3.450348143	1	0.900095717	66.54087735
line213	GOTERM_BP_FAT	GO:0010950~positive regulation of endopeptidase activity	12	1.305767138	0.05507512	CDKN2A, HSF1, MEFV, P2RX1, CTGF, PSME2, WNT3A, DIABLO, ASPH, PDCD6, ACVR1C, PDCD2	754	141	16650	1.879338563	1	0.900105057	66.78408572
line214	GOTERM_BP_FAT	GO:0030195~negative regulation of blood coagulation	6	0.652883569	0.055602929	F11, FGA, KLKB1, HRG, THBS1, PRKCD	754	46	16650	2.880290624	1	0.900852999	67.14319546
line215	GOTERM_BP_FAT	GO:1900047~negative regulation of hemostasis	6	0.652883569	0.055602929	F11, FGA, KLKB1, HRG, THBS1, PRKCD	754	46	16650	2.880290624	1	0.900852999	67.14319546
line216	GOTERM_BP_FAT	GO:0007166~cell surface receptor signaling pathway	138	15.01632209	0.055632211	NCBP2, ATP6AP2, WNT3A, C6ORF25, TNFSF14, GRIN3A, BMP15, VIPR2, BTK, WNT1, HOMER3, HTRA1, CTGF, IGLV6-57, GNG2, ROBO2, MADD, RELA, NTSR1, CRHR1, CCR8, RELT, ARRB2, PSMA3, ATP6V1G3, VPS26A, KLRC1, CAV3, MFNG, EID2, CAV1, FGR, MCL1, MST1, EPHA10, OAS2, ATP6V1B1, PSMA7, SDHAF2, CCL4, LIF, TROVE2, PSMB6, FGA, FOLR1, HLA-DRB4, DIABLO, IL1RAPL2, NTF4, KLB, CIDEA, TAX1BP1, ITGA9, SFRP1, TSC1, P2RX1, CD300A, EPHA8, CD209, P2RX2, PTPN1, PDCD6, ADAR, MTNR1A, CSH1, SPIN1, NRP1, TSG101, GPR161, LY86, AP3S1, ZNF675, LRRC15, LGR6, ACVR1C, GPC4, SEMA3G, RSPO3, PSMD5, ANGPT4, MT3, SP100, ARID5B, GPR171, VIL1, PADI2, ADIPOR1, CDK6, CACNG3, INHA, PIGR, WLS, NPAS4, NRXN1, GRM1, CDK5, PRKCD, EIF4A3, INHBE, PSME2, GRM7, PFDN5, WNT9B, CNTN2, PLA2G6, CUX2, ESRP2, EPYC, PTAFR, CTNND2, ATP6V1G1, ITM2C, TRIB1, TNFRSF1A, SHISA9, LRRTM3, FCN1, MEG3, VWC2, CD4, RTN4RL2, HRG, THBS1, FOXD1, CRIM1, ACTB, HPN, TMC8, ERH, FLT3, GDPD5, TSPAN18, TSPAN19, PPP1R9A, CD19, RASSF2, NEUROD4, VLDLR	754	2669	16650	1.141756268	1	0.899479005	67.16300984
line217	GOTERM_BP_FAT	GO:0042773~ATP synthesis coupled electron transport	9	0.979325354	0.056401034	UQCRC2, UQCRC1, NDUFA6, NDUFB9, COX7B, SDHD, COQ9, NDUFC1, SDHAF2	754	92	16650	2.160217968	1	0.901238239	67.67922113
line218	GOTERM_BP_FAT	GO:0097696~STAT cascade	14	1.523394995	0.056516262	CSH1, CAV1, FLT3, MST1, ADIPOR1, LRRC15, CDK5, LIF, TNFRSF1A, HSF1, LRRTM3, CD300A, RTN4RL2, PTPN1	754	176	16650	1.756540873	1	0.900245537	67.75592222
line219	GOTERM_BP_FAT	GO:0022904~respiratory electron transport chain	10	1.088139282	0.05855393	UQCRC2, UQCRC1, NDUFA6, NDUFB9, COX7B, SDHD, COQ9, NDUFC1, SDHAF2, SCO2	754	109	16650	2.025892488	1	0.907030228	69.08409578
line220	GOTERM_BP_FAT	GO:0045862~positive regulation of proteolysis	24	2.611534276	0.05906188	CAV3, HPN, CAV1, WNT3A, PSMA7, TRIB1, PDCD2, ACVR1C, PSMB6, CDKN2A, HSF1, MEFV, P2RX1, PSME2, CTGF, KLKB1, PSMA3, CNTN2, BUB1B, DIABLO, CDK5RAP3, ASPH, PSMD5, PDCD6	754	358	16650	1.480372835	1	0.90759359	69.40700887
line221	GOTERM_BP_FAT	GO:0097194~execution phase of apoptosis	8	0.870511425	0.059073539	CDKN2A, HSF1, MADD, TARDBP, CIDEA, CDK5RAP3, PRKCD, ACVR1C	754	77	16650	2.294257467	1	0.906244247	69.41438282
line222	GOTERM_BP_FAT	GO:0045454~cell redox homeostasis	8	0.870511425	0.059073539	TXNDC11, GRXCR1, NXNL1, TXN, SH3BGRL3, NOS2, SCO2, GLRX2	754	77	16650	2.294257467	1	0.906244247	69.41438282
line223	GOTERM_BP_FAT	GO:1990776~response to angiotensin	4	0.435255713	0.059226279	CAV1, HSF1, CA2, PRKCD	754	20	16650	4.416445623	1	0.905441787	69.51083301
line224	GOTERM_MF_FAT	GO:0044822~poly(A) RNA binding	67	7.290533188	0.0593646	CAST, NCBP2, HIST4H4, MRPL41, METAP2, LYAR, RBM3, DQX1, SYNCRIP, DEK, ZNF638, SRP19, CNOT4, FUBP1, GTF2E2, CDKN2A, CLK3, TARDBP, MRPL37, AHNAK, NFX1, ACO1, SF1, UBE2I, PRPF3, MBNL1, PURB, HNRNPU, RSL1D1, EIF4A3, TXN, MFAP1, ESRP2, MAPRE1, SRP72, MDH2, KIAA1429, RBM34, CNBP, ZC3H4, WBP11, MTIF2, UHMK1, NUFIP2, DAZAP1, EIF3H, HTATSF1, RBM28, NSA2, MRPS26, ERH, NXF5, ILF3, SSB, TSN, PPIG, ILF2, MRPL28, POLDIP3, TSFM, POP1, NOP58, PTPN1, ZNF385A, EIF4E2, ADAR, DUT	706	1196	15478	1.228156651	1	0.928620601	63.16343857
line225	GOTERM_BP_FAT	GO:0001952~regulation of cell-matrix adhesion	9	0.979325354	0.059386723	CORO1C, LIMS1, CDKN2A, TSC1, SLK, SFRP1, HRG, CDK6, THBS1	754	93	16650	2.136989818	1	0.904672626	69.61183672
line226	GOTERM_BP_FAT	GO:0042177~negative regulation of protein catabolic process	9	0.979325354	0.059386723	WNT1, PDCL3, CDKN2A, N4BP1, RELA, UBE2G2, CDK5RAP3, TAF9, NOS2	754	93	16650	2.136989818	1	0.904672626	69.61183672
line227	GOTERM_BP_FAT	GO:0045638~negative regulation of myeloid cell differentiation	9	0.979325354	0.059386723	HIST4H4, APCS, MEIS2, SFRP1, GPR171, ZNF675, CDK6, INHA, TRIB1	754	93	16650	2.136989818	1	0.904672626	69.61183672
line228	GOTERM_BP_FAT	GO:1901223~negative regulation of NIK/NF-kappaB signaling	3	0.326441785	0.059535834	RELA, RASSF2, ADIPOR1	754	9	16650	7.360742706	1	0.903862737	69.7054216
line229	GOTERM_BP_FAT	GO:0090154~positive regulation of sphingolipid biosynthetic process	3	0.326441785	0.059535834	TNFRSF1A, PLA2G6, PRKCD	754	9	16650	7.360742706	1	0.903862737	69.7054216
line230	GOTERM_BP_FAT	GO:2000059~negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	3	0.326441785	0.059535834	WNT1, PDCL3, CDKN2A	754	9	16650	7.360742706	1	0.903862737	69.7054216
line231	GOTERM_BP_FAT	GO:0007614~short-term memory	3	0.326441785	0.059535834	GRM7, NPAS4, CUX2	754	9	16650	7.360742706	1	0.903862737	69.7054216
line232	GOTERM_BP_FAT	GO:1903624~regulation of DNA catabolic process	3	0.326441785	0.059535834	CDKN2A, HSF1, CIDEA	754	9	16650	7.360742706	1	0.903862737	69.7054216
line233	GOTERM_BP_FAT	GO:2000304~positive regulation of ceramide biosynthetic process	3	0.326441785	0.059535834	TNFRSF1A, PLA2G6, PRKCD	754	9	16650	7.360742706	1	0.903862737	69.7054216
line234	GOTERM_BP_FAT	GO:0002279~mast cell activation involved in immune response	6	0.652883569	0.060011772	CD84, UNC13D, FGR, CD300A, VAMP2, BTK	754	47	16650	2.819007845	1	0.904325685	70.00230467
line235	GOTERM_BP_FAT	GO:0033198~response to ATP	5	0.544069641	0.060132614	P2RX1, P2RX2, ASPH, SOD1, KCNJ11	754	33	16650	3.345792139	1	0.903415894	70.07724308
line236	GOTERM_MF_FAT	GO:0070717~poly-purine tract binding	4	0.435255713	0.060251712	EIF4A3, PABPC3, SYNCRIP, HNRNPU	706	20	15478	4.38470255	1	0.925277811	63.7262702
line237	GOTERM_MF_FAT	GO:0000987~core promoter proximal region sequence-specific DNA binding	25	2.720348205	0.06068878	MEF2B, ZNF675, POU1F1, MEIS2, HAND1, HSF1, BCL11B, POU4F2, CC2D1B, FOXD1, ACTB, ZNF281, AEBP2, ESRRA, RBBP4, RFX5, RELA, NPAS4, FOXP2, MEOX1, SIX1, ZNF713, ZNF431, CUX2, NEUROD6	706	376	15478	1.457680369	1	0.9204785	64.00059219
line238	GOTERM_BP_FAT	GO:0023061~signal release	27	2.937976061	0.061042686	SYT3, BRSK2, KCNJ11, BTK, ACVR1C, LIF, FGA, OXCT1, TARDBP, MEG3, HLA-DRB4, SNAP47, NOS2, FOXD1, CHAT, STX2, INHA, WLS, NRXN1, CDK5, CRHR1, PPP1R9A, SFRP1, OTOF, SYT14, PLA2G6, VAMP2	754	417	16650	1.429784554	1	0.905529344	70.63593625
line239	GOTERM_BP_FAT	GO:0010810~regulation of cell-substrate adhesion	14	1.523394995	0.062924551	LIMS1, DMP1, CDK6, CORO1C, WNT1, CDKN2A, UNC13D, FGA, TSC1, SFRP1, SLK, VWC2, HRG, THBS1	754	179	16650	1.72710164	1	0.911074272	71.75998407
line240	GOTERM_MF_FAT	GO:0099600~transmembrane receptor activity	75	8.161044614	0.063302462	JPH3, OR5H1, NRP1, TAS2R4, OR1A2, GPR161, TLR1, GRIN3A, LGR6, VIPR2, KCNJ11, ACVR1C, KCNJ13, VN1R2, GPR45, NMUR2, MC5R, MAS1L, ROBO2, TAAR2, GPR173, OR2S2, GPR176, GPR171, RXFP3, ADIPOR1, NRXN1, PIGR, NTSR1, GRM1, OR51G1, OR1D2, OR1S2, OR2W1, CRHR1, TAS2R16, CCR8, CHRM5, SSTR3, RELT, OR52K2, OR2H1, GRM7, KCNH2, KLRC1, PTAFR, OR1C1, GPRC5C, EPHA10, OR1L3, OR5A1, GPR142, HCRTR1, TNFRSF1A, OR56B1, HLA-DRB4, CD4, HLA-DOA, IL1RAPL2, CRIM1, OR5P2, FLT3, BRS3, OR2F1, P2RX1, SFRP1, EPHA8, P2RX2, LTB4R2, AVPR1A, OR8D2, OR51A7, VLDLR, RHO, MTNR1A	706	1363	15478	1.206356167	1	0.9230247	65.60082889
line241	GOTERM_BP_FAT	GO:0010646~regulation of cell communication	154	16.75734494	0.063609277	ATP6AP2, WNT3A, GNA12, CNOT2, TNFSF14, BMP15, RGL2, WNT1, SHD, CDKN2A, HTRA1, CTGF, TARDBP, ASPH, GNG7, MADD, RELA, HRK, NTSR1, CRHR1, RELT, ARRB2, PSMA3, VAMP2, DBN1, NEK6, FGD2, CAV3, MFNG, EID2, CAV1, FGR, MCL1, PKHD1, MST1, PSMA7, SDHAF2, CCL4, LIF, RASAL1, HCRTR1, PSMB6, FGA, FOLR1, HLA-DRB4, TAF9, KLB, CIDEA, TAX1BP1, SFRP1, TSC1, CD300A, EPHA8, P2RX2, AVPR1A, PTPN1, PIP4K2A, SYNGAP1, ZNF385A, PDCD6, RHO, ADAR, JPH3, SPIN1, METAP2, NRP1, TSG101, GPR161, LY86, CXORF36, ZNF675, TERF2IP, LRRC15, LGR6, RHOV, KCNJ11, ACVR1C, DYNLL1, HSF1, RSPO3, MGLL, POU4F2, SNAP47, CDK5RAP3, NOS2, GPHB5, PSMD5, MT3, RBBP4, SP100, RALBP1, PADI2, ADIPOR1, UBE2I, CACNG3, INHA, NRXN1, NPAS4, WLS, GRM1, CDK5, PRKCD, EIF4A3, INHBE, PSME2, GRM7, PFDN5, TXN, CNTN2, SRGAP3, PLA2G6, CA2, CUX2, KSR1, CTNND2, BRSK2, TRIM13, POU1F1, ITM2C, FAM13B, HSH2D, TRIB1, GLRX2, TNFRSF1A, SHISA9, LRRTM3, PLEKHG6, OXCT1, PPP2CB, MEG3, VWC2, CD4, RTN4RL2, HRG, DDIT4L, THBS1, USP33, FOXD1, HRC, WDFY1, ERH, TMC8, FLT3, BIRC7, GDPD5, DBH, SOD1, PLEKHF1, PPP1R9A, CD19, GOLPH3, RASSF2, USP47, DUSP8	754	3020	16650	1.126047394	1	0.912184545	72.15875168
line242	GOTERM_MF_FAT	GO:0001159~core promoter proximal region DNA binding	25	2.720348205	0.063816379	MEF2B, ZNF675, POU1F1, MEIS2, HAND1, HSF1, BCL11B, POU4F2, CC2D1B, FOXD1, ACTB, ZNF281, AEBP2, ESRRA, RBBP4, RFX5, RELA, NPAS4, FOXP2, MEOX1, SIX1, ZNF713, ZNF431, CUX2, NEUROD6	706	378	15478	1.449967774	1	0.918710429	65.90751486
line243	GOTERM_BP_FAT	GO:0008016~regulation of heart contraction	17	1.849836779	0.064078692	CAV3, FXYD2, KCND3, CAV1, CORIN, ATP1B2, CACNG3, TNNI3, KCNIP2, KCNJ11, GJC3, FOXN4, CTGF, AVPR1A, ASPH, KCNH2, HRC	754	233	16650	1.611149691	1	0.912532402	72.42903484
line244	GOTERM_BP_FAT	GO:0022900~electron transport chain	10	1.088139282	0.064218934	UQCRC2, UQCRC1, NDUFA6, NDUFB9, COX7B, SDHD, COQ9, NDUFC1, SDHAF2, SCO2	754	111	16650	1.98938992	1	0.911747266	72.50930067
line245	GOTERM_BP_FAT	GO:0006695~cholesterol biosynthetic process	6	0.652883569	0.064613636	CNBP, CYP51A1, NPC1L1, IDI2, SOD1, IDI1	754	48	16650	2.760278515	1	0.911840698	72.73401418
line246	GOTERM_BP_FAT	GO:1903363~negative regulation of cellular protein catabolic process	6	0.652883569	0.064613636	WNT1, PDCL3, CDKN2A, N4BP1, CDK5RAP3, TAF9	754	48	16650	2.760278515	1	0.911840698	72.73401418
line247	GOTERM_BP_FAT	GO:0010243~response to organonitrogen compound	46	5.005440696	0.064627247	CSH1, CAV1, SLC5A5, UQCRC1, PFKFB1, AP3S1, ATP6V1G1, ATP6V1B1, KCNJ11, ACVR1C, WNT1, HCRTR1, HSF1, FOLR2, FOLR1, CTGF, TMED10, GNG2, TFF1, ASPH, GNG7, GPR173, ESRRA, RBBP4, CYP11A1, FLT3, RELA, ADIPOR1, DBH, SOD1, PRKCD, CDK5, CRHR1, HDAC5, SFRP1, TSC1, P2RX1, P2RX2, AVPR1A, DENND4C, PTPN1, CA2, ATP6V1G3, VAMP2, RAB10, PTAFR	754	789	16650	1.287430283	1	0.910626711	72.74173208
line248	GOTERM_BP_FAT	GO:2001056~positive regulation of cysteine-type endopeptidase activity	11	1.19695321	0.064845604	CDKN2A, HSF1, MEFV, P2RX1, CTGF, WNT3A, DIABLO, ASPH, PDCD6, ACVR1C, PDCD2	754	128	16650	1.897691479	1	0.910120297	72.86526519
line249	GOTERM_BP_FAT	GO:0045859~regulation of protein kinase activity	43	4.678998912	0.065349761	CAV3, FGD2, CAV1, FGR, TSG101, WNT3A, MST1, ZNF675, TRPT1, LRRC15, TRIB1, CDKN2A, DIRAS3, LRRTM3, CDK5RAP3, CD4, RTN4RL2, NR2F2, THBS1, ANGPT4, MT3, FLT3, MADD, TAF7, BIRC7, CDKN3, SOD1, GRM1, PRKCD, PKIA, CDK5, CORO1C, PPP1R9A, SFRP1, TSC1, CD300A, RASSF2, TXN, PTPN1, DUSP8, PPP2R3C, VLDLR, ADAR	754	730	16650	1.300733985	1	0.910599016	73.14846186
line250	GOTERM_BP_FAT	GO:2000027~regulation of organ morphogenesis	18	1.958650707	0.065771421	CAV3, HPN, WNT3A, DMP1, PSMA7, FOXP2, GPC4, LIF, WNT1, PSMB6, ARRB2, SFRP1, PSME2, RSPO3, PSMA3, SIX1, WNT9B, PSMD5	754	252	16650	1.577302008	1	0.910791233	73.38316215
line251	GOTERM_BP_FAT	GO:0046825~regulation of protein export from nucleus	5	0.544069641	0.06581736	CDKN2A, SP100, TXN, CDK5, UHMK1	754	34	16650	3.247386488	1	0.90970766	73.40861438
line252	GOTERM_BP_FAT	GO:0001894~tissue homeostasis	15	1.632208923	0.065822622	ACTB, MAK, NXNL1, ZNF675, PIGR, SOD1, MUC6, MUC4, CTGF, IAPP, KLHL10, CA2, TFF1, MUC13, RHO	754	198	16650	1.672896069	1	0.908483628	73.41152846
line253	GOTERM_BP_FAT	GO:0050730~regulation of peptidyl-tyrosine phosphorylation	16	1.741022851	0.066083581	CAV1, NRP1, FLT3, WNT3A, PRKCD, LIF, TNFRSF1A, PDCL3, ARRB2, SFRP1, HSF1, CD300A, HRG, CD4, PTPN1, ANGPT4	754	216	16650	1.635720601	1	0.90813948	73.55565851
line254	GOTERM_BP_FAT	GO:0051894~positive regulation of focal adhesion assembly	4	0.435255713	0.066858993	LIMS1, TSC1, SFRP1, HRG	754	21	16650	4.206138689	1	0.909546043	73.97956656
line255	GOTERM_BP_FAT	GO:0051604~protein maturation	19	2.067464635	0.067073752	F11, UQCRC2, HPN, C9, UQCRC1, METAP2, SEC11C, CORIN, ATP6AP2, SEC11A, BIRC7, MMP16, FGA, KLKB1, CNTN2, SUSD4, ASPH, C2, THBS1	754	271	16650	1.548200495	1	0.909049354	74.09582807
line256	GOTERM_BP_FAT	GO:0010951~negative regulation of endopeptidase activity	17	1.849836779	0.067544705	CAST, FETUB, VIL1, BIRC7, TNFSF14, WFDC13, ARRB2, CPAMD8, SPINT2, USP47, SERPINB4, HRG, THBS1, WFDC2, CRIM1, DNAJB6, MT3	754	235	16650	1.597437779	1	0.909414238	74.34905862
line257	GOTERM_CC_FAT	GO:0099568~cytoplasmic region	21	2.285092492	0.067798288	ACTB, CAV1, MOBP, USP2, EPB42, AP3S1, RAI14, WLS, SOD1, UHMK1, PPP1R9A, HMCN1, FGA, TSC1, CTGF, GRM7, NOS2, ASPH, MAPRE1, RAB10, DBN1	679	299	14527	1.502637658	1	0.997295695	65.70013481
line258	GOTERM_MF_FAT	GO:0061135~endopeptidase regulator activity	14	1.523394995	0.068014619	CAST, FETUB, VIL1, BIRC7, TNFSF14, WFDC13, PSME2, SPINT2, CPAMD8, SERPINB4, HRG, WFDC2, CRIM1, MT3	706	180	15478	1.705162103	1	0.926037646	68.31846709
line259	GOTERM_BP_FAT	GO:2000021~regulation of ion homeostasis	15	1.632208923	0.068014988	CAV3, JPH3, CAV1, CORIN, NTSR1, HSH2D, CD19, P2RX2, AVPR1A, CD4, SLC30A3, ASPH, CA2, PPP2R3C, HRC	754	199	16650	1.664489557	1	0.909772223	74.5995847
line260	GOTERM_MF_FAT	GO:0004888~transmembrane signaling receptor activity	72	7.834602829	0.068757329	JPH3, OR5H1, NRP1, TAS2R4, OR1A2, GPR161, TLR1, GRIN3A, LGR6, VIPR2, ACVR1C, VN1R2, GPR45, NMUR2, MC5R, MAS1L, ROBO2, TAAR2, GPR173, OR2S2, GPR176, GPR171, RXFP3, ADIPOR1, NRXN1, PIGR, NTSR1, GRM1, OR51G1, OR1D2, OR1S2, OR2W1, CRHR1, TAS2R16, CCR8, CHRM5, SSTR3, RELT, OR52K2, OR2H1, GRM7, KLRC1, PTAFR, OR1C1, GPRC5C, EPHA10, OR1L3, OR5A1, GPR142, TNFRSF1A, HCRTR1, OR56B1, HLA-DRB4, CD4, HLA-DOA, IL1RAPL2, CRIM1, OR5P2, FLT3, BRS3, OR2F1, P2RX1, SFRP1, EPHA8, P2RX2, LTB4R2, AVPR1A, OR8D2, OR51A7, VLDLR, RHO, MTNR1A	706	1309	15478	1.205876943	1	0.922735149	68.72795809
line261	GOTERM_MF_FAT	GO:0070011~peptidase activity, acting on L-amino acid peptides	42	4.570184984	0.06886218	UQCRC2, OTUD5, UQCRC1, METAP2, CNDP1, CORIN, USP2, ADAMTSL3, PAMR1, USP4, MST1, BAP1, PSMA7, PSMB6, HTRA1, KLKB1, FCN1, IGLV6-57, DPEP3, KLK11, ASRGL1, C2, KLK15, USP33, TMPRSS13, F11, HPN, SEC11C, SEC11A, CTRB2, MMP16, GZMM, SFRP1, PSMA3, USP47, MEP1A, YME1L1, ADAM19, PHEX, PDCD6, PRSS21, USP26	706	708	15478	1.300547366	1	0.917524245	68.78536546
line262	GOTERM_BP_FAT	GO:0051338~regulation of transferase activity	54	5.875952122	0.069199704	TSG101, WNT3A, ZNF675, LRRC15, CDKN2A, DIRAS3, CDK5RAP3, PSMD5, NR2F2, ANGPT4, MT3, MADD, UBE2I, GRM1, PRKCD, PKIA, CDK5, PSME2, PSMA3, TXN, BUB1B, FGD2, CAV3, CAV1, FGR, PFKFB1, MST1, TRPT1, PSMA7, TRIB1, UGT1A9, PSMB6, LRRTM3, CD4, RTN4RL2, THBS1, TERF1, FLT3, TAF7, BIRC7, CDKN3, SOD1, CORO1C, PPP1R9A, SFRP1, TSC1, CD300A, EPHA8, RASSF2, PTPN1, DUSP8, PPP2R3C, ADAR, VLDLR	754	955	16650	1.248628606	1	0.912437277	75.22045129
line263	GOTERM_BP_FAT	GO:0006511~ubiquitin-dependent protein catabolic process	35	3.808487486	0.069382149	CAV3, CAV1, USP2, TSG101, USP4, UBE2G2, BAP1, TRIM13, PSMA7, TRIB1, KLHL7, WNT1, CDKN2A, N4BP1, PSMB6, KBTBD4, FBXW5, PPP2CB, RNF11, TAF9, CDK5RAP3, PSMD5, USP33, UBE2A, UBE2I, PDCL3, RNF7, ARRB2, PSME2, PSMA3, USP47, BUB1B, FAF2, FBXO15, USP26	754	577	16650	1.339476576	1	0.911849768	75.31477524
line264	GOTERM_BP_FAT	GO:0010524~positive regulation of calcium ion transport into cytosol	6	0.652883569	0.069407666	CAV1, CD19, P2RX2, CD4, ASPH, NTSR1	754	49	16650	2.7039463	1	0.910760749	75.32794017
line265	GOTERM_BP_FAT	GO:1902653~secondary alcohol biosynthetic process	6	0.652883569	0.069407666	CNBP, CYP51A1, NPC1L1, IDI2, SOD1, IDI1	754	49	16650	2.7039463	1	0.910760749	75.32794017
line266	GOTERM_MF_FAT	GO:0015291~secondary active transmembrane transporter activity	17	1.849836779	0.069461272	SLC16A13, SLC45A2, SLC2A10, SLC5A5, SLC5A4, SLC22A10, SLC6A17, SLC26A1, SLC7A4, SLCO2A1, SLC24A4, SLC17A3, SLC17A2, SLC25A3, SLC13A4, SLC28A2, SLC5A12	706	234	15478	1.592733832	1	0.913836004	69.11148453
line267	GOTERM_BP_FAT	GO:0032092~positive regulation of protein binding	8	0.870511425	0.069684529	MFNG, CAV1, NRP1, HSF1, WNT3A, MAPRE1, CDK5, USP33	754	80	16650	2.208222812	1	0.910481873	75.47035606
line268	GOTERM_BP_FAT	GO:1903034~regulation of response to wounding	12	1.305767138	0.069890637	F11, CAV1, APCS, FGA, STX2, KLKB1, VIL1, HRG, STAB2, THBS1, PRKCD, MYLK	754	147	16650	1.802630867	1	0.909978107	75.57586904
line269	GOTERM_BP_FAT	GO:0002761~regulation of myeloid leukocyte differentiation	10	1.088139282	0.070219484	LIF, ESRRA, APCS, SFRP1, RASSF2, ZNF675, CDK6, INHA, CA2, TRIB1	754	113	16650	1.954179479	1	0.909871182	75.74332506
line270	GOTERM_BP_FAT	GO:0006887~exocytosis	26	2.829162133	0.070313058	POTEKP, FGR, STX2, TSG101, SYT3, BRSK2, SOD1, CDK5, BTK, CD84, LGALS3BP, UNC13D, FGA, P2RX1, CD300A, OTOF, SYT14, TMED10, SNAP47, PLA2G6, SEC22B, HRG, VAMP2, THBS1, ORM2, PTAFR	754	404	16650	1.421133493	1	0.909011643	75.79077577
line271	GOTERM_BP_FAT	GO:0019220~regulation of phosphate metabolic process	86	9.357997824	0.071184804	NRP1, ATP6AP2, GPR161, TSG101, WNT3A, ZNF675, TERF2IP, BMP15, LRRC15, VIPR2, WNT1, CDKN2A, DYNLL1, DIRAS3, HSF1, CTGF, TARDBP, MC5R, CDK5RAP3, NOS2, NR2F2, MT3, ANGPT4, MADD, INHA, NTSR1, GRM1, CDK5, PKIA, PRKCD, CRHR1, PDCL3, CHRM5, RELT, ARRB2, INHBE, GRM7, TXN, WNT9B, PLA2G6, KSR1, PTAFR, CAV3, FGD2, CAV1, FGR, PKHD1, PFKFB1, MST1, TRPT1, POU1F1, CCL4, TRIB1, LIF, HCRTR1, TNFRSF1A, FGA, LRRTM3, RTN4RL2, HRG, CD4, THBS1, HRC, PCIF1, KLB, FLT3, GRXCR1, TAF7, BIRC7, SOD1, CDKN3, CORO1C, PPP1R9A, TSC1, SFRP1, EPHA8, CD300A, RASSF2, LTB4R2, PTPN1, SYNGAP1, DUSP8, PPP2R3C, VLDLR, ADAR, MTNR1A	754	1610	16650	1.179547589	1	0.910634533	76.22861926
line272	GOTERM_BP_FAT	GO:1901699~cellular response to nitrogen compound	34	3.699673558	0.071401724	CSH1, SLC5A5, CAV1, AP3S1, ATP6V1G1, ATP6V1B1, KCNJ11, WNT1, HSF1, FOLR2, FOLR1, GNG2, GNG7, MT3, GPR173, ESRRA, CYP11A1, RELA, ADIPOR1, SOD1, PRKCD, CRHR1, HDAC5, CHRM5, SFRP1, TSC1, DENND4C, CA2, PTPN1, ATP6V1G3, VAMP2, RAB10, PTAFR, ADAR	754	558	16650	1.345512107	1	0.910176514	76.33639688
line273	GOTERM_BP_FAT	GO:0090342~regulation of cell aging	5	0.544069641	0.071771193	RSL1D1, WNT1, CDKN2A, CDK6, NEK6	754	35	16650	3.154604017	1	0.910199961	76.51890222
line274	GOTERM_CC_FAT	GO:0005762~mitochondrial large ribosomal subunit	6	0.652883569	0.071869093	MRPL41, MRPL28, MPV17L2, MRPL49, MRPL37, MRPL35	679	48	14527	2.674337261	1	0.996494258	67.9133822
line275	GOTERM_CC_FAT	GO:0000315~organellar large ribosomal subunit	6	0.652883569	0.071869093	MRPL41, MRPL28, MPV17L2, MRPL49, MRPL37, MRPL35	679	48	14527	2.674337261	1	0.996494258	67.9133822
line276	GOTERM_BP_FAT	GO:0032957~inositol trisphosphate metabolic process	3	0.326441785	0.072242841	POU1F1, ITPK1, PTAFR	754	10	16650	6.624668435	1	0.910541342	76.74994075
line277	GOTERM_BP_FAT	GO:0050803~regulation of synapse structure or activity	17	1.849836779	0.072875474	JPH3, FRMPD4, NRXN1, NPAS4, CDK5, PPP1R9A, SHISA9, LRRTM3, SIX1, CNTN2, SNAP47, ROBO2, VAMP2, CUX2, SYNGAP1, IGSF9, DBN1	754	237	16650	1.583957291	1	0.911372827	77.05645428
line278	GOTERM_MF_FAT	GO:0046790~virion binding	3	0.326441785	0.073149805	APCS, TSG101, CD209	706	10	15478	6.577053824	1	0.919574523	71.04994732
